year,quarter,region,city,district,prop_type,prop_type_en,prop_class,prop_class_en,deed_count,total_price,area_m2,avg_ppm2,max_ppm2,min_ppm2
2024,2,الرياض,الرياض,الصحافة,أرض,land,سكني,residential,12,53442289.64,9595.0,5956.02479659047,7000.0,5333.33
2024,2,الرياض,الرياض,الصحافة,شقة,apartment,سكني,residential,24,29408364.0,3161.75,9162.92858212307,11860.1,6459.48
2024,2,الرياض,الرياض,الصحافة,فيلا,villa,سكني,residential,21,352093400.0,21012.99,9057.75931755216,12222.22,6740.19607843137
2024,2,الرياض,الرياض,الصفا,أرض,land,تجاري,commercial,28,217429171.0,63203.19,3436.89475999049,3500.0,3250.0
2024,2,الرياض,الرياض,الصفا,أرض,land,سكني,residential,135,257262916.0,82181.73,3078.57158984353,3500.0,2973.96
2024,2,الرياض,الرياض,الصفا,فيلا,villa,سكني,residential,23,38982281.0,6106.29,6383.95506928102,9900.0,4284.48
2024,2,الرياض,الرياض,الصناعية,أرض,land,تجاري,commercial,1,3650000.0,283.47,,,
2024,2,الرياض,الرياض,الصناعية,أرض,land,سكني,residential,6,33531958.0,8899.57,3678.29152264762,5000.0,187.66
2024,2,الرياض,الرياض,الضباط,أرض,land,سكني,residential,5,5593166.6,2159.5,,,
2024,2,الرياض,الرياض,الضباط,فيلا,villa,سكني,residential,13,76718300.0,12812.65,5656.26909150706,6335.0,4388.1
2024,2,الرياض,الرياض,العارض,أرض,land,تجاري,commercial,22,131167370.0,20587.9,6354.34869642032,6812.63,5675.86
2024,2,الرياض,الرياض,العارض,أرض,land,سكني,residential,91,301406940.6,62793.12,4618.40098280978,5300.0,3865.99
2024,2,الرياض,الرياض,العارض,شقة,apartment,سكني,residential,264,275392785.11,37079.78,7013.60047865948,8530.52,6156.26
2024,2,الرياض,الرياض,العارض,فيلا,villa,سكني,residential,187,450896586.16,53678.58,8581.41603552271,10048.0,7028.16
2024,2,الرياض,الرياض,العريجاء,أرض,land,تجاري,commercial,1,2700000.0,840.0,,,
2024,2,الرياض,الرياض,العريجاء,أرض,land,سكني,residential,3,1626000.0,1020.0,,,
2024,2,الرياض,الرياض,العريجاء,شقة,apartment,سكني,residential,1,880000.0,326.74,,,
2024,2,الرياض,الرياض,العريجاء,فيلا,villa,سكني,residential,4,3326500.0,817.73,,,
2024,2,الرياض,الرياض,العريجاء الأوسط,أرض,land,تجاري,commercial,3,2920000.0,1200.0,,,
2024,2,الرياض,الرياض,العريجاء الأوسط,أرض,land,سكني,residential,20,20358400.0,4332.5,5094.04781533388,5765.0,4400.0
2024,2,الرياض,الرياض,العريجاء الأوسط,فيلا,villa,سكني,residential,9,8588000.0,2643.28,3222.26078907787,3371.79,2842.98
2024,2,الرياض,الرياض,العريجاء الغربي,أرض,land,تجاري,commercial,23,31886995.86,11925.0,2409.43396226415,3125.0,1750.0
2024,2,الرياض,الرياض,العريجاء الغربي,أرض,land,سكني,residential,113,125267668.02,44374.86,2533.78588283757,4500.0,1597.99
2024,2,الرياض,الرياض,العريجاء الغربي,شقة,apartment,سكني,residential,7,3536225.0,1039.77,3601.63410417822,4170.64,3027.77
2024,2,الرياض,الرياض,العريجاء الغربي,فيلا,villa,سكني,residential,17,16156944.0,6495.3,2529.07483271883,3576.71,1864.98
2024,2,الرياض,الرياض,العزيزية,أرض,land,تجاري,commercial,21,59401932.6,28873.28,2188.47354444428,2875.0,1449.35
2024,2,الرياض,الرياض,العزيزية,أرض,land,سكني,residential,79,115676557.66,91435.42,1808.04069101353,2943.97,1330.05
2024,2,الرياض,الرياض,العزيزية,شقة,apartment,سكني,residential,45,21086561.5,6500.7092,3032.99752579131,3454.45,2258.36
2024,2,الرياض,الرياض,العزيزية,فيلا,villa,سكني,residential,90,61785357.23,18138.46,3467.09125431956,4047.39,3064.55
2024,2,الرياض,الرياض,العقيق,أرض,land,تجاري,commercial,7,512175376.19,58955.94,10425.3735122816,11200.0,10000.0
2024,2,الرياض,الرياض,العقيق,أرض,land,سكني,residential,14,55171347.0,8823.12,6150.17835936682,6826.67,4545.41
2024,2,الرياض,الرياض,العقيق,شقة,apartment,سكني,residential,15,14975000.0,1910.3,8834.82610496228,10181.25,8139.62
2024,2,الرياض,الرياض,العقيق,فيلا,villa,سكني,residential,18,146957700.0,12753.15,8511.04196706382,10666.67,7410.52631578947
2024,2,الرياض,الرياض,العلا,أرض,land,سكني,residential,116,57145206.0,108407.28,564.824352815457,607.327641583256,511.968085106383
2024,2,الرياض,الرياض,العليا,أرض,land,تجاري,commercial,11,1681899351.0,52211.27,9887.97284190107,10000.0,9500.0
2024,2,الرياض,الرياض,العليا,أرض,land,سكني,residential,24,52414530.57,12322.84,4344.95182788568,5811.25,2000.0
2024,2,الرياض,الرياض,العليا,شقة,apartment,سكني,residential,21,49823008.0,2726.33,18980.0937032694,22020.84,14795.53
2024,2,الرياض,الرياض,العليا,فيلا,villa,سكني,residential,33,162693566.55,18385.825,7815.58388621255,11000.0,6250.0
2024,2,الرياض,الرياض,العمل,أرض,land,تجاري,commercial,1,5269540.0,2634.77,,,
2024,2,الرياض,الرياض,العمل,أرض,land,سكني,residential,3,7159980.0,6207.8,,,
2024,2,الرياض,الرياض,العوالي,أرض,land,تجاري,commercial,14,32356500.0,15723.66,2132.27813852814,2222.22,1797.62
2024,2,الرياض,الرياض,العوالي,أرض,land,سكني,residential,47,68136806.16,25809.567,2376.28478875952,2800.0,2000.0
2024,2,الرياض,الرياض,العوالي,شقة,apartment,سكني,residential,86,48948611.0,13276.15,3805.31197892251,4478.72,3286.13
2024,2,الرياض,الرياض,العوالي,فيلا,villa,سكني,residential,21,22764050.0,5798.06,4013.04789388291,4597.7,3575.1
2024,2,الرياض,الرياض,العود,أرض,land,تجاري,commercial,1,1000000.0,413.0,,,
2024,2,الرياض,الرياض,العود,أرض,land,سكني,residential,14,13467677.84,3759.0,3509.88219041406,5000.0,1021.19
2024,2,الرياض,الرياض,العود,عمارة,building,سكني,residential,1,525000.0,89.91,,,
2024,2,الرياض,الرياض,الغدير,أرض,land,تجاري,commercial,3,54250000.0,6922.5,,,
2024,2,الرياض,الرياض,الغدير,أرض,land,سكني,residential,75,85301500.0,66832.21,451.775309957934,555.56,335.97
2024,2,الرياض,الرياض,الغدير,شقة,apartment,سكني,residential,5,5300000.0,616.16,,,
2024,2,الرياض,الرياض,الغنامية,أرض,land,تجاري,commercial,1,1875000.0,1023.2,,,
2024,2,الرياض,الرياض,الغنامية,أرض,land,سكني,residential,44,6437631.41,13289.11,536.459745188398,625.0,437.5
2024,2,الرياض,الرياض,الغنامية,فيلا,villa,سكني,residential,27,27023441.76,21093.916,1065.61963241142,1910.69,750.0
2024,2,الرياض,الرياض,الفاخرية,أرض,land,سكني,residential,4,5710000.0,1728.65,,,
2024,2,الرياض,الرياض,الفاروق,أرض,land,تجاري,commercial,7,36702163.95,17150.6,2294.94966989404,2500.0,2045.7
2024,2,الرياض,الرياض,الفاروق,أرض,land,سكني,residential,149,153849800.5,59830.17,2156.18878360504,7000.0,2000.0
2024,2,الرياض,الرياض,الفاروق,فيلا,villa,سكني,residential,2,2700000.0,578.74,,,
2024,2,الرياض,الرياض,الفرسان,أرض,land,سكني,residential,12,5535000.0,10675.81,516.464667408064,549.052108152906,476.190476190476
2024,2,الرياض,الرياض,الفلاح,فيلا,villa,سكني,residential,2,10950000.0,1287.645,,,
2024,2,الرياض,الرياض,الفيحاء,أرض,land,تجاري,commercial,5,22313334.0,6870.22,,,
2024,2,الرياض,الرياض,الفيحاء,أرض,land,سكني,residential,4,6366207.19,2857.0,,,
2024,2,الرياض,الرياض,الفيحاء,شقة,apartment,سكني,residential,5,2945000.0,668.82,,,
2024,2,الرياض,الرياض,الفيحاء,فيلا,villa,سكني,residential,9,13248500.0,2465.76,5204.04799980468,6805.56,4243.33
2024,2,الرياض,الرياض,الفيصلية,أرض,land,تجاري,commercial,5,11721550.0,5091.29,,,
2024,2,الرياض,الرياض,الفيصلية,أرض,land,سكني,residential,12,49545188.0,20858.21,1350.96215678464,2000.0,1000.0
2024,2,الرياض,الرياض,القادسية,أرض,land,تجاري,commercial,19,80104670.0,24681.08,2831.61661138625,3450.0,2750.0
2024,2,الرياض,الرياض,القادسية,أرض,land,سكني,residential,23,35214189.17,12650.22,2775.85482667868,2800.0,2425.32
2024,2,الرياض,الرياض,القادسية,شقة,apartment,سكني,residential,44,31555477.33,6156.32,5138.86911860824,6078.5,4526.25
2024,2,الرياض,الرياض,القادسية,فيلا,villa,سكني,residential,23,34455614.3,6868.48,4959.26506484367,5817.22,4480.29
2024,2,الرياض,الرياض,القدس,أرض,land,تجاري,commercial,4,44490000.0,6560.0,,,
2024,2,الرياض,الرياض,القدس,أرض,land,سكني,residential,7,13241823.0,3817.55,4447.76360635356,5100.0,4166.67
2024,2,الرياض,الرياض,القدس,شقة,apartment,سكني,residential,44,42206804.02,6128.28,6716.84540700476,8037.09,5982.33255059823
2024,2,الرياض,الرياض,القدس,فيلا,villa,سكني,residential,6,18738666.0,3124.76,6110.33634126333,7490.63670411985,5367.08860759494
2024,2,الرياض,الرياض,القيروان,أرض,land,تجاري,commercial,5,188655040.0,12425.68,,,
2024,2,الرياض,الرياض,القيروان,أرض,land,سكني,residential,21,71060620.0,11453.07,6416.06921997489,7000.0,3750.0
2024,2,الرياض,الرياض,القيروان,شقة,apartment,سكني,residential,76,87428294.5,10144.56,8406.1902747746,9598.07,7394.46
2024,2,الرياض,الرياض,القيروان,فيلا,villa,سكني,residential,25,88913242.0,9951.478,10053.3815560545,12095.2380952381,8000.0
2024,2,الرياض,الرياض,المؤتمرات,أرض,land,سكني,residential,1,6500000.0,1339.5,,,
2024,2,الرياض,الرياض,المحمدية,أرض,land,تجاري,commercial,5,264610000.0,11045.0,,,
2024,2,الرياض,الرياض,المحمدية,أرض,land,سكني,residential,4,38970000.0,5190.0,,,
2024,2,الرياض,الرياض,المحمدية,شقة,apartment,سكني,residential,19,26621000.0,2534.56,10282.5025504148,11316.27,9506.43
2024,2,الرياض,الرياض,المحمدية,فيلا,villa,سكني,residential,11,73706900.0,6257.53,13756.3512750598,14814.81,12270.27
2024,2,الرياض,الرياض,المدينة الصناعية الجديدة,أرض,land,تجاري,commercial,5,165730000.0,46654.17,,,
2024,2,الرياض,الرياض,المدينة الصناعية الجديدة,فيلا,villa,سكني,residential,2,6240000.0,4800.0,,,
2024,2,الرياض,الرياض,المربع,أرض,land,تجاري,commercial,3,10516000.0,2470.0,,,
2024,2,الرياض,الرياض,المربع,أرض,land,سكني,residential,10,17542377.5,6322.89,3750.19410770511,5000.0,2477.84
2024,2,الرياض,الرياض,المربع,شقة,apartment,سكني,residential,3,2033730.06,365.1,,,
2024,2,الرياض,الرياض,المربع,فيلا,villa,سكني,residential,1,13878950.4,1204.77,,,
2024,2,الرياض,الرياض,المرسلات,أرض,land,تجاري,commercial,2,3050001.0,1400.0,,,
2024,2,الرياض,الرياض,المرسلات,أرض,land,سكني,residential,4,10560000.0,2555.87,,,
2024,2,الرياض,الرياض,المرسلات,فيلا,villa,سكني,residential,8,23097500.0,3337.0,6783.87096774194,6800.0,6758.33
2024,2,الرياض,الرياض,المرقب,أرض,land,تجاري,commercial,1,11000000.0,810.59,,,
2024,2,الرياض,الرياض,المرقب,أرض,land,سكني,residential,7,1320000.0,618.35,919.745624638671,2631.95,472.81
2024,2,الرياض,الرياض,المرقب,عمارة,building,سكني,residential,3,9700000.0,2289.71,,,
2024,2,الرياض,الرياض,المروة,أرض,land,تجاري,commercial,7,18197000.0,8458.0,2313.18160265529,3727.27,1501.85
2024,2,الرياض,الرياض,المروة,أرض,land,سكني,residential,7,5798000.0,3753.0,1993.7984496124,2371.43,1714.29
2024,2,الرياض,الرياض,المروة,شقة,apartment,سكني,residential,9,3765741.06,1614.1866,2725.18356186246,3092.53,2226.4
2024,2,الرياض,الرياض,المروة,فيلا,villa,سكني,residential,3,3189540.0,1266.49,,,
2024,2,الرياض,الرياض,المروج,أرض,land,تجاري,commercial,5,93169233.0,8077.6,,,
2024,2,الرياض,الرياض,المروج,أرض,land,سكني,residential,8,37155000.0,5813.0,6578.62780813601,7308.97,5856.64
2024,2,الرياض,الرياض,المروج,شقة,apartment,سكني,residential,13,13497943.63,1460.65,8553.08180958062,12147.08,7291.35
2024,2,الرياض,الرياض,المروج,فيلا,villa,سكني,residential,6,23126001.0,3033.46,9448.8078344316,9623.38,9331.66
2024,2,الرياض,الرياض,المشاعل,أرض,land,سكني,residential,5,7880000.0,3800.0,,,
2024,2,الرياض,الرياض,المشاعل,أرض,land,تجاري,commercial,14,74414454.0,126283.31,1500.87014531427,1506.28,1500.0
2024,2,الرياض,الرياض,المشرق,أرض,land,سكني,residential,86,58028000.0,100314.46,610.506302437487,738.095238095238,500.0
2024,2,الرياض,الرياض,المصانع,أرض,land,تجاري,commercial,7,34285935.5,22021.731,1556.91373670853,2200.0,1148.03
2024,2,الرياض,الرياض,المصانع,أرض,land,سكني,residential,9,17186865.0,14596.74,885.673059382327,1578.76,500.0
2024,2,الرياض,الرياض,المصفاة,أرض,land,تجاري,commercial,11,245610206.66,936042.075,967.618890042638,1466.67,850.0
2024,2,الرياض,الرياض,المصفاة,أرض,land,سكني,residential,149,570050330.5,1955058.469,826.827274071735,1333.56,451.91
2024,2,الرياض,الرياض,المصيف,أرض,land,تجاري,commercial,3,40125000.0,4799.7,,,
2024,2,الرياض,الرياض,المصيف,أرض,land,سكني,residential,6,26867257.44,6135.0,4950.22222222222,5297.62,4800.0
2024,2,الرياض,الرياض,المصيف,شقة,apartment,سكني,residential,3,3098000.0,340.67,,,
2024,2,الرياض,الرياض,المصيف,فيلا,villa,سكني,residential,7,19907000.0,2915.31,7555.78984361272,8012.53,7272.73
2024,2,الرياض,الرياض,المعذر,أرض,land,تجاري,commercial,7,126826070.0,22001.03,10145.4409621293,10518.22,6948.59
2024,2,الرياض,الرياض,المعذر,أرض,land,سكني,residential,17,98417340.0,15195.96,6332.1204055049,9815.84,4376.54
2024,2,الرياض,الرياض,المعذر,شقة,apartment,سكني,residential,3,3999000.0,361.18,,,
2024,2,الرياض,الرياض,المعيزيلة,أرض,land,تجاري,commercial,5,278682231.0,308257.58,,,
2024,2,الرياض,الرياض,المعيزيلة,أرض,land,سكني,residential,108,90251438.98,33412.2,2808.38166168226,2900.0,2200.0
2024,2,الرياض,الرياض,المعيزيلة,شقة,apartment,سكني,residential,4,2890000.0,642.13,,,
2024,2,الرياض,الرياض,المعيزيلة,فيلا,villa,سكني,residential,12,14399895.81,4304.22,4567.4050438731,5138.88888888889,3824.97
2024,2,الرياض,الرياض,الملز,أرض,land,تجاري,commercial,12,69341000.0,10370.01,5775.9615158245,8800.0,4072.43
2024,2,الرياض,الرياض,الملز,أرض,land,سكني,residential,19,23924777.8,9984.2,2469.59419128529,2814.57,1950.0
